CountryId	MemberOrderIndex	CastleId	Id	Name	Attack	Defense	Intelligence	Governing	PersonalityText	TraintsText	LoyaltyBase	Fealty	Ambition	Gold	Contribution	Prestige	Loyalty	PersonalActionGauge	PersonalActionGaugeStep	StrategyActionGauge	StrategyActionGaugeStep	Soldiers	IsPlayer	CanOrder	IsImportant	IsStarving	ActionPoints	IncapacitatedDaysRemaining	csvDebugData	csvDebugMemo	
11	4	25	187	"ラプソディア"	45	85	83	85	"Normal"	"None"	80	7	5	10.0	60.0	0	100.0	0.0	3.946667	0.0	4.56000042	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
11	5	26	214	"イザーク"	67	69	81	88	"Merchant"	"Admiral Merchant"	80	5	7	10.0	20.0	0	100.0	0.0	3.63333344	0.0	4.18666649	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
11	6	26	61	"ソフィア"	41	72	94	95	"Merchant"	"Merchant"	85	8	5	10.0	20.0	0	100.0	0.0	4.18000031	0.0	5.33333349	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
11	7	25	235	"アザリア"	55	81	73	76	"Normal"	"None"	80	7	5	10.0	20.0	0	100.0	0.0	3.42	0.0	3.44	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
12	0	28	80	"フリージア"	29	65	68	63	"Conqueror"	"None"	70	5	5	10.0	100.0	0	100.0	0.0	2.70666647	0.0	2.05333352	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
12	1	29	155	"ローガン"	86	84	75	56	"Knight"	"Knight Hunter"	80	8	4	10.0	80.0	0	100.0	0.0	3.17333317	0.0	2.613333	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
12	2	28	94	"レイモンド"	75	96	81	57	"Knight"	"Knight"	95	9	4	10.0	60.0	0	100.0	0.0	3.55333352	0.0	3.25333357	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
12	3	29	182	"ニコール"	77	79	78	69	"Knight"	"Knight"	80	7	3	10.0	40.0	0	100.0	0.0	3.37333322	0.0	3.27999973	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
13	0	32	55	"セレスト"	95	84	90	86	"Conqueror"	"Admiral"	70	6	8	10.0	100.0	0	100.0	0.0	4.35333347	0.0	5.25333357	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
13	1	32	90	"ラベンダー"	84	53	91	75	"Warrior"	"Admiral"	85	8	5	10.0	80.0	0	100.0	0.0	3.94000053	0.0	4.426667	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
13	2	32	59	"シャノン"	56	83	92	90	"Merchant"	"Admiral Merchant"	85	8	6	10.0	80.0	0	100.0	0.0	4.246667	0.0	5.25333357	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
13	3	31	163	"カメリア"	85	95	88	90	"Knight"	"Knight"	80	9	3	10.0	60.0	0	100.0	0.0	4.38	0.0	5.36000061	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
13	4	30	7	"アリアドネ"	59	84	83	81	"Pacifist"	"None"	85	5	5	10.0	40.0	0	100.0	0.0	3.84666681	0.0	4.31999969	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
13	5	31	174	"ヴァレリア"	92	85	82	54	"Knight"	"Knight"	80	9	3	10.0	40.0	0	100.0	0.0	3.43999982	0.0	3.04000044	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
13	6	31	179	"シグリッド"	89	91	86	57	"Knight"	"Knight"	80	9	3	10.0	40.0	0	100.0	0.0	3.58666682	0.0	3.38666677	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
14	0	33	41	"ケルベロス"	90	72	80	58	"Leader"	"None"	90	8	7	10.0	50.0	0	100.0	0.0	3.4266665	0.0	3.093334	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
14	1	33	78	"ファエリン"	42	76	83	79	"Normal"	"None"	85	8	4	10.0	20.0	0	100.0	0.0	3.646667	0.0	4.0	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
15	0	35	20	"イリス"	61	86	73	85	"Leader"	"None"	70	8	3	10.0	100.0	0	100.0	0.0	3.7	0.0	4.05333328	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
15	1	35	46	"シエラ"	90	90	90	60	"Knight"	"Knight"	90	9	0	10.0	60.0	0	100.0	0.0	3.73333335	0.0	3.73333335	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
15	2	35	224	"フローラ"	80	80	80	90	"Knight"	"Knight"	80	9	0	10.0	60.0	0	100.0	0.0	3.86666656	0.0	4.5333333	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
15	3	34	191	"バジル"	77	75	76	72	"Leader"	"None"	80	8	7	10.0	50.0	0	100.0	0.0	3.34	0.0	3.27999973	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
15	4	34	237	"ユリア"	48	54	88	90	"Normal"	"None"	80	8	3	10.0	20.0	0	100.0	0.0	3.56000018	0.0	4.26666641	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
15	5	34	206	"ラッキー"	71	73	94	88	"Chaos"	"None"	80	7	6	10.0	20.0	0	100.0	0.0	4.06	0.0	4.98666668	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
16	0	36	4	"アトラス"	93	89	86	81	"Conqueror"	"None"	70	7	9	10.0	50.0	0	100.0	0.0	4.106667	0.0	4.72	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
16	1	36	17	"イゼリア"	77	85	84	91	"Normal"	"None"	85	8	6	10.0	20.0	0	100.0	0.0	4.09333324	0.0	4.9333334	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""
